,tea_name,tea_origin,tea_star,tea_price,tea_availability,tea_link
557,"(Discontinued) Furuichi Seicha: #11 Chiran Fukamushicha Sencha, Muraoka Farm 知覧茶深むし 丹精村岡",Furuichi Seicha, 4 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/furuichi-seicha-chiran-fukamushicha-sencha-muraoka-farm
558,Furuichi Seicha: #15 Benifuuki Genmaicha 150 g,Furuichi Seicha, 0 ,JPY ¥899,Sold out,https://yunomi.life//collections/green-tea/products/furuichi-seicha-genmaicha-benifuki-150-g
559,"Tsukigase Kenkō Chaen: Tsukigase June Hojicha Bancha, Naturally Grown",Tsukigase Kenko Chaen, 0 ,From JPY ¥400,Sold out,https://yunomi.life//collections/green-tea/products/tsukigase-kenko-chaen-tsukigase-bancha-naturally-grown
560,"Kikizu Tea Garden - Meiryoku Cultivar Fukamushi Tamaryokucha from Sonogi, Nagasaki",Kikizu Tea Garden, 1 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/kikizu-tea-garden-meiryoku-cultivar-fukamushi-tamaryokucha-from-sonogi-nagasaki
561,"Yunomi Dojo Lesson 101: The Starting Point, An Introduction to Japanese Green Tea",Yunomi Factory Direct, 4 ,"JPY ¥2,800",Sold out,https://yunomi.life//collections/green-tea/products/the-starting-point-an-introduction-to-japanese-green-tea
562,2020 Vintage Limited Handpicked First Flush Fukamushi Sencha,Yunomi Tea, 1 ,"JPY ¥1,280",Sold out,https://yunomi.life//collections/green-tea/products/limited-handpicked-first-flush-fukamushi-sencha-by-kanes-tea-factory-spring-2020
563,Yunomi Dojo Lesson 201: Refining the leaf: Aracha (unrefined) vs (refined) Sencha tea,Yunomi Tea, 0 ,"JPY ¥1,999",Sold out,https://yunomi.life//collections/green-tea/products/lesson-102-unfinished-to-finished-tea-leaves
564,Matcha Bamboo Whisk (Chasen) - 72-prong Kazuho,Yunomi Lifestyle, 0 ,"JPY ¥2,500",Sold out,https://yunomi.life//collections/green-tea/products/yunomi-chado-tools-chasen-matcha-bamboo-whisk-72
565,"Kikizu Tea Garden - Ooiwase Cultivar Fukamushi Tamaryokucha from Sonogi, Nagasaki",Kikizu Tea Garden, 2 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/copy-of-kikizu-tea-garden-ooiwase-cultivar-fukamushi-tamaryokucha-from-sonogi-nagasaki
566,Seiko Tea: Sencha Kagoshima Yutaka Midori,Seiko Tea, 1 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/seiko-tea-sencha-kagoshima-yutaka-midori
567,Ocharaka: Hojicha Baked Apple flavored roasted green tea,Ocharaka Tea Shop, 0 ,"From JPY ¥1,000",Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-hojicha-baked-apple-flavored-roasted-green-tea
568,Yamane-en: Mt. Fuji Fukamushicha Series (Shizuoka Tea),Yamane-en, 1 ,"JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/yamane-en-mt-fuji-sencha-series-shizuoka-tea
569,"Sencha Okumidori, Kyoto Single Cultivar Green Tea, Azuma Tea Garden (Ships late May)",Azuma Tea Garden, 1 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/sencha-okumidori-kyoto-single-cultivar-green-tea-azuma-tea-garden
570,"Tea Farmer Shinichi Kihara: Naturally Grown Matcha (2020, 30g)",Shinichi Kihara, 1 ,"JPY ¥2,999",Sold out,https://yunomi.life//collections/green-tea/products/kihara-naturally-grown-matcha-30g
571,Yunomi Dojo Lesson 308: Aging Japanese Gyokuro,Yunomi Tea, 0 ,"JPY ¥3,200",Sold out,https://yunomi.life//collections/green-tea/products/lesson-308-aging-japanese-gyokuro
572,Kurihara Tea #16: Competition Grade Saemidori Heritage Gyokuro Green Tea,Kurihara Tea Farm, 0 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/kurihara-tea-16-competition-grade-saemidori-heritage-gyokuro-green-tea-10g
573,Yunomi Dojo Lesson 307: Aging Japanese green tea leaves,Test, 0 ,"JPY ¥2,400",Sold out,https://yunomi.life//collections/green-tea/products/yunomi-dojo-lesson-307-aging-japanese-green-tea-leaves
574,Morita Tea Garden 2019 Sayamacha Tea Sampler,Morita Tea Garden, 3 ,"JPY ¥2,000",Sold out,https://yunomi.life//collections/green-tea/products/morita-tea-garden-sayamacha-tea-sampler
575,Matcha Bamboo Whisk (Chasen) - 80-prong,Yunomi Lifestyle, 0 ,"JPY ¥2,600",Sold out,https://yunomi.life//collections/green-tea/products/matcha-bamboo-whisk-80
576,Seiko Tea: Shizuoka Gyokuro Yabukita,Seiko Tea, 3 ,"From JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/seiko-tea-shizuoka-gyokuro-yabukita
577,"Yunomi Dojo Lesson 107: Derivatives: kukicha, mecha, konacha",Yunomi Tea, 0 ,"JPY ¥1,999",Sold out,https://yunomi.life//collections/green-tea/products/lesson-107-derivatives-kukicha-mecha-konacha
578,Nishide K6: Uji Kabusecha,Nishide Tea Factory, 0 ,From JPY ¥400,Sold out,https://yunomi.life//collections/green-tea/products/nishide-uji-kabusecha
579,Chasandai: Cold-brew Strawberry flavored black tea (Tea Bags: 5g x 4),Chasandai Tea Factory, 3 ,JPY ¥899,Sold out,https://yunomi.life//collections/green-tea/products/chasandai-cold-brew-strawberry-flavored-black-tea
580,"Yunomi Dojo Lesson 101A: The Starting Point (Lite), An Introduction to Japanese Leaf Tea",Yunomi Tea, 3 ,JPY ¥999,Sold out,https://yunomi.life//collections/green-tea/products/the-starting-point-lite-an-introduction-to-japanese-tea
581,Ceremonial Grade Isecha Matcha - Koicha Shisui by Hagimura Tea Factory,Hagimura Tea Factory, 0 ,"JPY ¥3,999",Sold out,https://yunomi.life//collections/green-tea/products/ceremonial-grade-isecha-matcha-koicha-shisui-by-hagimura-tea-factory
582,Ocharaka: Melon flavored green tea,Ocharaka Tea Shop, 1 ,From JPY ¥900,Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-melon-flavored-green-tea-40g
583,"Higashiyamacha: Chagusaba Premium Sencha, Harunohi, Hashiri-shincha",Higashiyamacha, 2 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/higashiyamacha-harunohi-premium-chagusaba-sencha
584,"Kutaniyaki Porcelain Matcha Bowl, Golden Flowers from Kitano Toujudo",Test, 0 ,"JPY ¥33,000",Sold out,https://yunomi.life//collections/green-tea/products/kitano-toujudo-kutaniyaki-porcelain-matcha-bowl-golden-flowers
585,Kamimizu Tea Farm: Zen - Aged Shincha from Miyazaki,Miyazaki Kamimizu Tea Farm, 0 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/kamimizu-tea-farm-zen-aged-shincha-from-miyazaki
586,"Monoucha Genmaicha 'Tsukihime', Ishinomaki Brown Rice Tea. Kashima Tea Garden & Yabe-en Tea Shop.",Yabe-en Tea Shop, 2 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/kashima-monoucha-genmaicha-ishinomaki-brown-rice-tea
587,Cha Ginza: Premium Mecha Green Tea Leaf Tips,Uogashi Meicha, 0 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/cha-ginza-mecha-green-tea-leaf-tips
588,"Azuma Tea Garden: Sencha Yabukita, Limited Edition Shincha - Kyoto Single Cultivar Green Tea",Azuma Tea Garden, 0 ,From JPY ¥880,Sold out,https://yunomi.life//collections/green-tea/products/azuma-tea-garden-sencha-yabukita-kyoto-single-cultivar-green-tea
589,Ocharaka: Natsumikan (citrus) flavored green tea,Ocharaka Tea Shop, 4 ,From JPY ¥900,Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-natsumikan-citrus-flavored-green-tea-40g
590,"Spring 2020 Monoucha Sencha, Ishinomaki Green Tea. Kashima Tea Garden & Yabe-en Tea Shop.",Yabe-en Tea Shop, 2 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/kashima-monoucha-sencha-ishinomaki-green-tea
591,"Chasandai: Shiori 栞 Organic Roasted Tencha Stems, Tea Bags (3g tea bags)",Chasandai Tea Factory, 1 ,From JPY ¥899,Sold out,https://yunomi.life//collections/green-tea/products/chasandai-shiori-organic-roasted-tencha-stems-tea-bags-3g-x-10
592,"Nakamura-en: Kyoto Karigane Hojicha, Premium roasted leaf stems from Kyoto",Nakamura-en, 2 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/nakamura-en-kyoto-karigane-hojicha-premium-roasted-leaf-stems-from-kyoto
593,Ocharaka: Hojicha Honey & Grapefruit flavored roasted green tea,Ocharaka Tea Shop, 2 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-hojicha-honey-grapefruit-flavored-roasted-green-tea
594,"Azuma Tea Garden: Tencha Samidori, Green Tea",Azuma Tea Garden, 1 ,"From JPY ¥1,200",Sold out,https://yunomi.life//collections/green-tea/products/azuma-tea-garden-tencha-samidori-green-tea
595,"Okumura Seikan: Tea Canister, Chiyogami Washi Paper, Gold and White Tortoiseshell Pattern (size for 175g sencha)",Okumura Seikan, 0 ,JPY ¥765,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-chiyogami-washi-paper-gold-and-white-175g
596,"Okumura Seikan 774: Tea Canister, Chiyogami Washi Paper - Sakura Red (size for 175g sencha)",Okumura Seikan, 0 ,JPY ¥799,Sold out,https://yunomi.life//collections/green-tea/products/clearance-tea-can-chiyogami-washi-paper-sakura-red-175g
597,"Homme Asakichi: Organic Fukamushi Sencha Premium Sakura Sui, Shizu #7132",Homme Asakichi Tea Factory, 0 ,"JPY ¥1,300",Sold out,https://yunomi.life//collections/green-tea/products/homme-asakichi-organic-fukamushi-sencha-premium
598,Furyu: Kumamoto Kamairicha,Furyu Bancha Specialty Shop, 2 ,"JPY ¥1,200",Sold out,https://yunomi.life//collections/green-tea/products/furyu-kumamoto-kamairicha
599,NaturaliTea #15: Certified Organic Matcha Memories (20g),NaturaliTea, 0 ,"JPY ¥1,999",Sold out,https://yunomi.life//collections/green-tea/products/naturalitea-15-certified-organic-matcha-memories-30g
600,"Azuma Tea Garden: Kyoto Tencha Yabukita, Green Tea",Azuma Tea Garden, 0 ,"From JPY ¥1,000",Sold out,https://yunomi.life//collections/green-tea/products/azuma-tea-garden-tencha-yabukita-green-tea
601,Tea Farmer Haruo Ogose: Mountain-Grown Shizuoka Sencha 2018,Haruo Ogose, 2 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/tea-farmer-haruo-ogose-mountain-grown-shizuoka-sencha
602,"Homme Asakichi: Organic Fukamushicha, Kunisaki Peninsula, Oita Prefecture 翠",Homme Asakichi Tea Factory, 0 ,"JPY ¥1,900",Sold out,https://yunomi.life//collections/green-tea/products/homme-asakichi-organic-fukamushi-sencha-standard
603,"Homme Asakichi: Award-Winning Saemidori Fukamushicha from Makinohara, Shizuoka",Homme Asakichi Tea Factory, 1 ,"JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/homme-asakichi-award-winning-saemidori-fukamushicha-from-makinohara-shizuoka
604,"Sencha Okuyutaka, Kyoto Single Cultivar Green Tea, Azuma Tea Garden",Azuma Tea Garden, 0 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/sencha-okuyutaka-kyoto-single-cultivar-green-tea-azuma-tea-garden
605,"Okumura Seikan 775M: Matcha Tea Can, Chiyogami Washi Paper - Sakura Green (size for 40g)",Okumura Seikan, 0 ,JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-matcha-tea-can-chiyogami-washi-paper-sakura-green
606,Chasandai: Ume Shiso Bancha (Plum & Perilla Green Tea Bags (5g x 8),Chasandai Tea Factory, 1 ,JPY ¥899,Sold out,https://yunomi.life//collections/green-tea/products/chasandai-ume-shiso-bancha-plum-perilla-green-tea-bags-5g-x-10
607,"Okumura Seikan 9062: Tea Can, Chiyogami Washi Paper - Sakura Lavendar (size for 175g)",Okumura Seikan, 0 ,JPY ¥780,Sold out,https://yunomi.life//collections/green-tea/products/copy-of-okumura-seikan-9062-tea-can-chiyogami-washi-paper-sakura-lavendar-size-for-175g
608,"Nishide: Shiga Kabusecha Shaded Green Tea, Premium",Nishide Tea Factory, 0 ,"From JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/nishide-shiga-kabusecha-shaded-green-tea-premium
609,"Yokota Tea Garden: Premium Sayamacha Yabukita Sencha, Sawa no Midori",Yokota Tea Garden, 2 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/yokota-premium-sayamacha-sencha-ume-japanese-plum
610,"Homme Asakichi: Gyokuro from Okabe, Shizuoka (50g)",Homme Asakichi Tea Factory, 0 ,"JPY ¥1,900",Sold out,https://yunomi.life//collections/green-tea/products/homme-asakichi-gyokuro-from-okabe-shizuoka
611,"Cha Ginza: Sencha Tenkaichi - The Best Under Heaven, 100g",Uogashi Meicha, 0 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/cha-ginza-sencha-tenkaichi-the-best-under-heaven
612,"Cultivar Comparison: Azuma Tea Garden Tencha - Yabukita, Okumidori, and Samidori",Azuma Tea Garden, 0 ,From JPY ¥999,Sold out,https://yunomi.life//collections/green-tea/products/cultivar-comparison-tencha-yabukita-okumidori-and-samidori
613,Tea Canister Hammer Tone Copper,Yunomi Lifestyle, 0 ,"JPY ¥6,000",Sold out,https://yunomi.life//collections/green-tea/products/yunomi-tea-canister-copper-brown
614,Zenkouen Tea Garden: #06 Genmaicha with Matcha (tea bags & loose leaf),Zenkouen Tea Garden, 0 ,From JPY ¥799,Sold out,https://yunomi.life//collections/green-tea/products/genmaicha-with-matcha-tea-bags-by-zenkouen-tea-garden
615,"Okumura Seikan: Tea Canister, Chiyogami Washi Paper - Purple (No. 702, 175g)",Okumura Seikan, 0 ,JPY ¥765,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-chiyogami-washi-paper-purple-175g
616,"Asuka Tea Factory: Sayama Matcha, Myoushou, Premium Grade",Asuka Tea Factory, 0 ,"JPY ¥1,999",Sold out,https://yunomi.life//collections/green-tea/products/yokota-sayama-matcha-myosho
617,Hishiwaen: Spring Chiran Sencha 100g (Award winning producers series),Hishiwaen, 0 ,"JPY ¥1,700",Sold out,https://yunomi.life//collections/green-tea/products/hishiwaen-spring-chiran-sencha-100g-award-winning-producers-series
618,"Takeo Tea Farm: Organic Bancha Green Tea, Seasonal Sampler",Takeo Tea Farm, 2 ,"JPY ¥1,499",Sold out,https://yunomi.life//collections/green-tea/products/takeo-tea-farm-organic-bancha-green-tea-seasonal-sampler
619,"Chabakka Tea Parks: Tsuyuhikari Single Cultivar, Single Estate Kamairicha Green Tea",Chabakka Tea Parks, 0 ,JPY ¥799,Sold out,https://yunomi.life//collections/green-tea/products/tsuyuhikari-single-cultivar-single-estate-kamairicha-curated-by-chabakka-tea-parks
620,Ocharaka: Hojicha Orange Osmanthus flavored roasted green tea,Ocharaka Tea Shop, 1 ,"From JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-hojicha-orange-flavored-roasted-green-tea-50g
621,Yokota Tea Garden: Competition Grade Fukamushicha,Yokota Tea Garden, 0 ,From JPY ¥900,Sold out,https://yunomi.life//collections/green-tea/products/yokota-tea-garden-competition-grade-fukamushicha
622,Seiko Tea: Shizuoka Sencha Asatsuyu,Seiko Tea, 2 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/seiko-tea-shizuoka-sencha-asatsuyu
623,"Sencha Samidori, Kyoto Single Cultivar Green Tea, Azuma Tea Garden",Azuma Tea Garden, 0 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/sencha-samidori-kyoto-single-cultivar-green-tea-azuma-tea-garden
624,Yokota Tea Garden: Competition Grade Asamushicha (Lightly steamed sencha),Yokota Tea Garden, 1 ,"From JPY ¥1,100",Sold out,https://yunomi.life//collections/green-tea/products/yokota-tea-garden-competition-grade-asamushicha-lightly-steamed-sencha
625,"Okumura Seikan 9062M: Matcha Tea Can, Chiyogami Washi Paper - Sakura Lavendar (size for 40g)",Okumura Seikan, 0 ,JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-matcha-tea-can-chiyogami-washi-paper-sakura-lavendar
626,Cha Ginza: Mechamaru Standard Leaf Tip Green Tea,Uogashi Meicha, 0 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/cha-ginza-mechamaru-leaf-tip-green-tea
627,Yorozuya: Hagoromo Hojicha Roasted Green Tea,Yorozuya, 1 ,"From JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/hagoromo-hojicha-roasted-green-tea
628,Furyu: Japanese Folk (Dark) Teas Tasting Set,Furyu Bancha Specialty Shop, 0 ,"JPY ¥2,000",Sold out,https://yunomi.life//collections/green-tea/products/furyu-japanese-folk-dark-teas-tasting-set
629,Marunaka: Isecha Hojicha (Roasted Bancha),Marunaka Tea Factory, 0 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/marunaka-isecha-hojicha-roasted-bancha
630,"Yokota Tea Garden: Sayamacha Fukamushi Aracha, Rough-finished sencha",Yokota Tea Garden, 2 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/yokota-sayamacha-aracha-rough-finished-sencha
631,Ocharaka: Sakura sencha flavored green tea,Ocharaka Tea Shop, 0 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-sakura-flavored-green-tea
632,"Tsukigase Kenkō Chaen: Sencha Saemidori, Single Cultivar, Naturally Grown from Nara",Tsukigase Kenko Chaen, 1 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/tsukigase-sencha-saemidori
633,Takarabako Tea Farm: Organic Shimane Spring Sencha 2018,Takarabako Tea Farm, 1 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/takarabako-tea-farm-premium-shimane-sencha
634,Yamane-en: Gyokusui Asamidori Shincha,Yamane-en, 0 ,"JPY ¥3,500",Sold out,https://yunomi.life//collections/green-tea/products/yamane-en-gyokusui-asamidori
635,Yorozuya: Tokiwagi Sencha,Yorozuya, 0 ,"JPY ¥2,900",Sold out,https://yunomi.life//collections/green-tea/products/tokiwagi-sencha
636,"Seiko Tea: Nozomi 3-star Fukamushicha from Makinohara, Shizuoka",Seiko Tea, 4 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/seiko-tea-fukamushicha-from-makinohara
637,"Shumpo Tea Shop: Yutaka Midori Fukamushicha from Chiran, Kagoshima",Shumpo Tea Shop, 0 ,From JPY ¥550,Sold out,https://yunomi.life//collections/green-tea/products/shumpo-tea-shop-yutaka-midori-fukamushicha-from-chiran-kagoshima
638,Yunomi Dojo Lesson 103: Steeping Practice,Yunomi Tea, 0 ,"JPY ¥2,000",Sold out,https://yunomi.life//collections/green-tea/products/yunomi-dojo-lesson-103-steeping-practice
639,Miyazaki Sabou MY07: Kamairicha Green Tea - Standard,Miyazaki Sabou Tea Garden, 1 ,From JPY ¥300,Sold out,https://yunomi.life//collections/green-tea/products/standard-kamairicha-green-tea-from-miyazaki
640,"Okumura Seikan: Tea Can, Washi Paper - Gold leaf purple",Okumura Seikan, 0 ,JPY ¥990,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-tea-can-washi-paper-gold-leaf-purple
641,NaturaliTea #04: Yabukita Green Tea (2g tea bags),NaturaliTea, 0 ,From JPY ¥500,Sold out,None
642,NaturaliTea #16: Powdered Sencha: Edible Tea (50g),NaturaliTea, 0 ,"JPY ¥1,700",Sold out,https://yunomi.life//collections/green-tea/products/naturalitea-16-powdered-sencha-edible-tea-50g
643,"Yunomi Chado Tools: Chasen Bamboo Whisk for Matcha, 72-prong kazuho by Tango Tanimura",Tango Tanimura, 0 ,"JPY ¥4,999",Sold out,https://yunomi.life//collections/green-tea/products/yunomi-chado-tools-chasen-bamboo-whisk-for-matcha-72-prong-kazuho-by-tango-tanimura
644,Ocha no Maruko: Kyobancha Roasted Green Tea Packs 5g x 40,Test, 0 ,"JPY ¥1,499",Sold out,https://yunomi.life//collections/green-tea/products/discovered-kyobancha-roasted-green-tea-packs-5g-x-40
645,Cha Ginza: Basic Mecha Leaf Tips,Uogashi Meicha, 1 ,From JPY ¥333,Sold out,https://yunomi.life//collections/green-tea/products/cha-ginza-uogashi-mecha
646,Hagimura Tea Factory: Culinary Grade Matcha - Basic,Hagimura Tea Factory, 1 ,From JPY ¥800,Sold out,None
647,Yokota Tea Garden: Sayamacha Okumidori Kabusecha,Yokota Tea Garden, 0 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/yokota-sayamacha-okuhikari-sencha
648,"Matcha Tea Can, Silver Patterned Screw Top",Okumura Seikan, 2 ,JPY ¥400,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-matcha-tea-can-silver-patterned-screw-top
649,Ocharaka: Prune (Sumomo) flavored green tea 40g,Ocharaka Tea Shop, 0 ,"JPY ¥1,699",Sold out,https://yunomi.life//collections/green-tea/products/ocharaka-plum-flavored-green-tea-40g
650,"Okumura Seikan 702: Matcha Tea Can, Chiyogami Washi Paper - Lavender (size for 40g)",Okumura Seikan, 1 ,JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-matcha-tea-can-chiyogami-washi-paper-purple
651,"Shumpo Tea Shop: Saemidori Kabusecha from Onejime, Kagoshima",Shumpo Tea Shop, 1 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/shumpo-tea-shop-saemidori-kabusecha-from-onejime-kagoshima
652,Makita Tea Garden: Naturally Grown Sayama Fukamushicha,Makita Tea Garden, 0 ,"From JPY ¥1,500",Sold out,https://yunomi.life//collections/green-tea/products/tea-farmer-hideo-makita-naturally-grown-sayama-sencha
653,"Yunomi Factory Direct Mecha Leaf Tip Green Tea, Special Blend",Yunomi Factory Direct, 0 ,JPY ¥999,Sold out,https://yunomi.life//collections/green-tea/products/yunomi-factory-direct-mecha-leaf-tip-green-tea-special-blend
654,Seiko Tea: Shizuoka Karigane Leaf Stems,Seiko Tea, 1 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/seiko-tea-shizuoka-karigane-leaf-stems
655,"Tsukigase Kenkō Chaen: Tsukigase Sencha, Premium Farmer's Blend, Naturally Grown",Tsukigase Kenko Chaen, 1 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/tsukigase-kenko-chaen-tsukigase-sencha-premium-farmers-blend-naturally-grown
656,Marunaka: Naturally Grown Isecha Bancha,Marunaka Tea Factory, 0 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/marunaka-naturally-grown-isecha-bancha
657,Tarui Tea Farm: Organic Sushi Restaurant Green Tea Powder,Tarui Tea Farm, 0 ,From JPY ¥899,Sold out,https://yunomi.life//collections/green-tea/products/tarui-tea-farm-organic-sushi-restaurant-green-tea-powder
658,"Okumura Seikan: Tea Can, Washi Paper - Gold leaf crimson",Okumura Seikan, 0 ,JPY ¥990,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-washi-paper-gold-leaf-crimson
659,Chakouan #15: Ureshino Tea Bag (5g x 10 bags),Chakouan, 0 ,"JPY ¥1,300",Sold out,https://yunomi.life//collections/green-tea/products/chakouan-15-ureshino-tea-bag-5g-x-10-bags
660,Yorozuya: Ike-no-O Sencha,Yorozuya, 0 ,"JPY ¥4,300",Sold out,https://yunomi.life//collections/green-tea/products/ike-no-o-sencha
661,"Okumura Seikan: Tea Canister, Chiyogami Washi Paper, Red and Gold Tortoiseshell Pattern (size for 175g sencha)",Okumura Seikan, 1 ,JPY ¥765,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-chiyogami-washi-paper-red-and-gold-175g
662,Hagimura Tea Factory: Culinary Grade Matcha - Premium,Hagimura Tea Factory, 0 ,"From JPY ¥2,000",Sold out,None
663,Hagimura Tea Factory: Culinary Grade Matcha - Standard,Hagimura Tea Factory, 0 ,"From JPY ¥1,500",Sold out,None
664,Yokota Tea Garden: Sayamacha Fukumidori (deep green sencha),Yokota Tea Garden, 3 ,From JPY ¥700,Sold out,https://yunomi.life//collections/green-tea/products/yokota-01-sayamacha-fukumidori-deep-green-sencha
665,Yokota Tea Garden: Sayamacha Sayama-kaori Sencha,Yokota Tea Garden, 0 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/yokota-sayamacha-sayama-kaori-sencha
666,Chasandai: Cold-Brew Lemon Green Tea (5g x 5 tea bags),Chasandai Tea Factory, 0 ,JPY ¥799,Sold out,https://yunomi.life//collections/green-tea/products/cold-brew-lemon-green-tea
667,Okumura Seikan: Silver Can #4,Okumura Seikan, 0 ,JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-silver-can-4
668,"Okumura Seikan: Tea Can, Washi Paper - Gold leaf green",Okumura Seikan, 2 ,JPY ¥990,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-washi-paper-gold-leaf-green
669,Seiko Tea: Lemongrass Green Tea with Matcha (tea bags),Seiko Tea, 0 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/seiko-tea-lemongrass-green-tea-with-matcha-tea-bags
670,"Tea Farmer Haruo Ogose: Mountain-Grown Premium Hojicha ""Shizen""",Haruo Ogose, 0 ,From JPY ¥500,Sold out,https://yunomi.life//collections/green-tea/products/ogose-04-naturally-grown-premium-hojicha-shizen
671,Takarabako Tea Farm: Organic Shimane Spring Kabusecha 2018,Takarabako Tea Farm, 1 ,From JPY ¥800,Sold out,https://yunomi.life//collections/green-tea/products/takarabako-tea-farm-organic-shimane-spring-kabusecha
672,"Okumura Seikan 9061M: Matcha Tea Can, Chiyogami Washi Paper - Sakura Green (Size for 40g)",Okumura Seikan, 0 ,JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-matcha-tea-can-chiyogami-washi-paper-sakura-green-1
673,Marunaka: Isecha Autumn Bancha,Marunaka Tea Factory, 0 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/marunaka-isecha-bancha
674,"Okumura Seikan: Tea Can, Washi Paper - Gold leaf spring green",Okumura Seikan, 0 ,JPY ¥990,Sold out,https://yunomi.life//collections/green-tea/products/okumura-seikan-tea-can-washi-paper-gold-leaf-spring-green
675,"Okumura Seikan: Tea Canister, Chiyogami Washi Paper - Lavendar (No. 701, 175g)",Okumura Seikan, 0 ,JPY ¥780,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-chiyogami-washi-paper-lavendar-175g
676,Yokota Tea Garden: Sayamacha Okuharuka Fukamushicha,Yokota Tea Garden, 2 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/yokota-sayamacha-okuharuka-sencha
677,"Okumura Seikan 775: Tea Canister, Chiyogami Washi Paper - Sakura Green (Size for 175g)",Okumura Seikan, 0 ,JPY ¥765,Sold out,https://yunomi.life//collections/green-tea/products/tea-can-chiyogami-washi-paper-sakura-green-175g
678,"Yokota Tea Garden: Premium Sayamacha Yabukita Sencha, Take (Bamboo)",Yokota Tea Garden, 0 ,From JPY ¥600,Sold out,https://yunomi.life//collections/green-tea/products/yokota-premium-sayamacha-sencha-take-bamboo
679,Marunaka: Premium Isecha Sencha,Marunaka Tea Factory, 1 ,"From JPY ¥1,400",Sold out,None
680,Dokodemosora #05: Wakayama Tamaryokucha Green Tea with Yuzu & Jabara Citrus Peels,Dokodemosora Tea Farm, 1 ,"JPY ¥1,999",Sold out,https://yunomi.life//collections/green-tea/products/dokodemosora-chamomile-sencha
